#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=19/04/2023 18:07:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.628E-10	0.023908	0.0999999	5.27235E-06	0.023908
-0.1000004	-2.223E-10	0.048769	0.0999999	4.61801E-06	0.048769
-0.2000003	-2.707E-10	0.073333	0.1000001	3.98816E-06	0.073333
-0.300001	-2.023E-10	0.098053	0.0999998	3.38582E-06	0.098053
-0.4	-1.175E-10	0.122592	0.1000001	2.8178E-06	0.122592
-0.5	-9.2E-11	0.147134	0.1000001	2.29E-06	0.147134
-0.6	-7.96E-11	0.171641	0.0999999	1.80837E-06	0.171641
-0.7	-7.2E-11	0.196159	0.0999999	1.37953E-06	0.196159
-0.8	-6.81E-11	0.220748	0.1	1.0092E-06	0.220748
-0.9	-5.99E-11	0.248094	0.0999995	7.02933E-07	0.248094
-1	-6.2E-11	0.272625	0.0999995	4.58273E-07	0.272625
-1.1	-6.1E-11	0.297132	0.0999995	2.76749E-07	0.297132
-1.2	-6.01E-11	0.321589	0.0999996	1.51779E-07	0.321589
-1.3	-5.28E-11	0.359324	0.0999926	7.53697E-08	0.359324
-1.400001	-7.27E-11	0.382547	0.100007	3.19023E-08	0.382547
-1.500001	-7.09E-11	0.405831	0.1000022	1.16545E-08	0.405831
-1.600001	-7.11E-11	0.429114	0.1000008	3.6719E-09	0.429114
-1.700001	-7.33E-11	0.452314	0.1000005	1.0027E-09	0.452314
-1.800001	-7.39E-11	0.475524	0.1000002	2.296E-10	0.475524
-1.900001	-7.24E-11	0.498809	0.1000001	3.91E-11	0.498809
-2.000001	-7.21E-11	0.522094	0.1	-2.3E-12	0.522094
-2.100001	-7.46E-11	0.545294	0.1000003	-9.5E-12	0.545294
-2.2	-5.23E-11	0.591662	0.0999999	-1.2E-11	0.591662
-2.3	-7.09E-11	0.614968	0.1000002	-1.08E-11	0.614968
-2.4	-7.21E-11	0.638258	0.1000002	-1.05E-11	0.638258
-2.5	-7.37E-11	0.66147	0.1000002	-9.7E-12	0.66147
-2.6	-7.45E-11	0.684722	0.1000001	-1E-11	0.684722
-2.7	-7.5E-11	0.708021	0.1000001	-1.01E-11	0.708021
-2.8	-7.39E-11	0.731316	0.1000001	-1.02E-11	0.731316
-2.9	-7.51E-11	0.754535	0.0999999	-9.9E-12	0.754535
-3	-7.62E-11	0.777758	0.1000002	-1.05E-11	0.777758
-3.1	-7.49E-11	0.801054	0.1000003	-1.02E-11	0.801054
-3.2	-7.48E-11	0.824331	0.1000002	-9.9E-12	0.824331
-3.3	-7.78E-11	0.84757	0.1	-1.01E-11	0.84757
-3.4	-7.54E-11	0.870889	0.1000001	-1.03E-11	0.870889
-3.5	-7.65E-11	0.894177	0.1000001	-1.01E-11	0.894177
-3.6	-7.64E-11	0.917469	0.1000001	-9.8E-12	0.917469
-3.7	-7.85E-11	0.940677	0.1000002	-9.4E-12	0.940677
-3.8	-7.88E-11	0.96389	0.1	-9.7E-12	0.96389
-3.9	-7.72E-11	0.987194	0.1000002	-9.8E-12	0.987194
-4	-7.73E-11	1.010488	0.0999999	-9.7E-12	1.010488
-4.1	-8.01E-11	1.033766	0.1000003	-9.4E-12	1.033766
-4.2	-5.89E-11	1.082956	0.0999998	-1.12E-11	1.082956
-4.3	-7.85E-11	1.106194	0.1000003	-9.8E-12	1.106194
-4.4	-7.77E-11	1.129488	0.1	-9.6E-12	1.129488
-4.5	-8.01E-11	1.15269	0.1000002	-9.5E-12	1.15269
-4.6	-7.99E-11	1.175965	0.1000001	-9.6E-12	1.175965
-4.7	-8.05E-11	1.199189	0.1000001	-9.6E-12	1.199189
-4.8	-7.88E-11	1.222574	0.1000002	-9.8E-12	1.222574
-4.9	-8.06E-11	1.245801	0.1000001	-9.6E-12	1.245801
-5	-8.13E-11	1.269011	0.1	-9.1E-12	1.269011
-5.1	-8.03E-11	1.292305	0.1000002	-9.3E-12	1.292305
-5.2	-8.07E-11	1.315598	0.0999999	-9.4E-12	1.315598
-5.3	-8.25E-11	1.338844	0.1000003	-9.3E-12	1.338844
-5.4	-8.22E-11	1.362116	0.1000002	-9.6E-12	1.362116
