#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=20/04/2023 08:01:43
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.51E-10	0.033919	0.1	2.33241E-05	0.033919
-0.1000004	-2.095E-10	0.058841	0.0999999	2.24838E-05	0.058841
-0.2000004	-2.58E-10	0.08335	0.0999999	2.16484E-05	0.08335
-0.300001	-1.98E-10	0.108109	0.1000001	2.08172E-05	0.108109
-0.4	-1.103E-10	0.13284	0.1	1.9989E-05	0.13284
-0.5	-8.47E-11	0.157349	0.1000001	1.91636E-05	0.157349
-0.6	-7.15E-11	0.18187	0.0999999	1.8342E-05	0.18187
-0.7	-6.4E-11	0.206415	0.1	1.75244E-05	0.206415
-0.8	-5.95E-11	0.230963	0.1000001	1.67099E-05	0.230963
-0.9	-5.7E-11	0.255525	0.1	1.59001E-05	0.255525
-1	-5.47E-11	0.28007	0.0999999	1.50949E-05	0.28007
-1.1	-5.35E-11	0.304606	0.0999999	1.42953E-05	0.304606
-1.2	-5.24E-11	0.329132	0.1	1.35017E-05	0.329132
-1.3	-5.21E-11	0.35365	0.1000001	1.27143E-05	0.35365
-1.4	-5.17E-11	0.378232	0.1	1.19349E-05	0.378232
-1.5	-5.15E-11	0.402744	0.1	1.1164E-05	0.402744
-1.6	-5.08E-11	0.427305	0.0999999	1.04022E-05	0.427305
-1.7	-5.09E-11	0.451825	0.0999998	9.6527E-06	0.451825
-1.8	-4.72E-11	0.478949	0.0999999	8.91988E-06	0.478949
-1.9	-5.05E-11	0.503484	0.1000001	8.19703E-06	0.503484
-2	-5.11E-11	0.527995	0.1000001	7.49065E-06	0.527995
-2.1	-5.1E-11	0.552497	0.1000002	6.80306E-06	0.552497
-2.2	-4.45E-11	0.599817	0.0999999	6.13978E-06	0.599817
-2.3	-4.98E-11	0.624355	0.1	5.49553E-06	0.624355
-2.4	-5.12E-11	0.648946	0.0999999	4.87955E-06	0.648946
-2.5	-5.1E-11	0.673471	0.0999999	4.29429E-06	0.673471
-2.6	-5.14E-11	0.698066	0.0999999	3.74085E-06	0.698066
-2.7	-5.17E-11	0.722656	0.0999998	3.22199E-06	0.722656
-2.8	-5.2E-11	0.747203	0.0999999	2.73981E-06	0.747203
