#scan	iMeasureCycle=1	iMux=0	time=0.029	N=401	LocalTime=20/04/2023 01:25:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.535E-10	0.031945	0.1	1.47876E-05	0.031945
-0.1000003	-2.119E-10	0.056847	0.0999998	1.39949E-05	0.056847
-0.2000004	-2.615E-10	0.08135	0.1	1.32084E-05	0.08135
-0.300001	-2.008E-10	0.106143	0.0999998	1.24269E-05	0.106143
-0.400001	-1.12E-10	0.130721	0.0999998	1.1652E-05	0.130721
-0.5	-8.59E-11	0.155237	0.1	1.08845E-05	0.155237
-0.6	-7.29E-11	0.179773	0.0999999	1.01244E-05	0.179773
-0.7	-6.59E-11	0.204315	0.1	9.3729E-06	0.204315
-0.8	-5.67E-11	0.231505	0.1	8.63702E-06	0.231505
-0.9	-5.73E-11	0.256035	0.1	7.908E-06	0.256035
-1	-5.59E-11	0.280632	0.0999999	7.19311E-06	0.280632
-1.1	-5.45E-11	0.305179	0.0999999	6.49409E-06	0.305179
-1.2	-5.31E-11	0.329699	0.0999999	5.81524E-06	0.329699
-1.3	-5.32E-11	0.354209	0.0999999	5.15826E-06	0.354209
-1.4	-5.26E-11	0.37872	0.0999999	4.52691E-06	0.37872
-1.5	-5.27E-11	0.403228	0.1	3.92491E-06	0.403228
-1.6	-5.21E-11	0.427742	0.1	3.35589E-06	0.427742
-1.7	-5.2E-11	0.452265	0.0999999	2.82448E-06	0.452265
-1.8	-5.26E-11	0.476863	0.0999999	2.33417E-06	0.476863
-1.9	-5.22E-11	0.501409	0.0999998	1.88924E-06	0.501409
-2	-5.26E-11	0.525901	0.0999999	1.49211E-06	0.525901
-2.1	-5.24E-11	0.550425	0.0999997	1.1451E-06	0.550425
-2.2	-4.6E-11	0.600438	0.0999999	8.52334E-07	0.600438
-2.3	-5.08E-11	0.625054	0.0999995	6.05725E-07	0.625054
-2.4	-5.17E-11	0.649587	0.0999996	4.10373E-07	0.649587
-2.5	-5.18E-11	0.674099	0.0999996	2.61512E-07	0.674099
-2.6	-5.24E-11	0.698657	0.0999997	1.54841E-07	0.698657
-2.7	-4.75E-11	0.736323	0.099995	8.49758E-08	0.736323
-2.8	-6.73E-11	0.759544	0.1000094	4.10075E-08	0.759544
-2.9	-6.83E-11	0.782763	0.1000045	1.74775E-08	0.782763
-3	-6.85E-11	0.80598	0.1000018	6.4899E-09	0.80598
-3.1	-6.76E-11	0.829272	0.1000007	2.095E-09	0.829272
-3.2	-6.93E-11	0.852496	0.1000003	5.964E-10	0.852496
-3.3	-7.02E-11	0.875702	0.1000003	1.488E-10	0.875702
-3.4	-7.06E-11	0.898906	0.1000002	2.87E-11	0.898906
-3.5	-6.92E-11	0.922196	0.1	-5E-13	0.922196
-3.6	-7.01E-11	0.945528	0.1000002	-5.3E-12	0.945528
-3.7	-7.15E-11	0.968827	0.1000001	-6.5E-12	0.968827
-3.8	-7.07E-11	0.992108	0.1000003	-6.7E-12	0.992108
-3.9	-7.04E-11	1.015395	0.1000001	-6.7E-12	1.015395
