#scan	iMeasureCycle=1	iMux=0	time=0.031	N=401	LocalTime=19/04/2023 17:55:38
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.633E-10	0.033934	0.0999998	5.03933E-06	0.033934
-0.1000005	-2.22E-10	0.058818	0.1000001	4.3929E-06	0.058818
-0.2000005	-2.71E-10	0.083349	0.1	3.77289E-06	0.083349
-0.300001	-2.021E-10	0.108091	0.1	3.18236E-06	0.108091
-0.4	-1.176E-10	0.132614	0.1	2.62689E-06	0.132614
-0.5	-9.2E-11	0.157126	0.1000001	2.11387E-06	0.157126
-0.6	-7.95E-11	0.181656	0.1	1.64939E-06	0.181656
-0.7	-7.21E-11	0.20616	0.1	1.23932E-06	0.20616
-0.8	-6.31E-11	0.233478	0.0999996	8.9161E-07	0.233478
-0.9	-6.35E-11	0.258098	0.0999995	6.05251E-07	0.258098
-1	-6.17E-11	0.282654	0.0999994	3.83562E-07	0.282654
-1.1	-6.07E-11	0.30721	0.0999995	2.23233E-07	0.30721
-1.2	-5.99E-11	0.331721	0.0999998	1.16996E-07	0.331721
-1.3	-5.23E-11	0.369382	0.0999953	5.51907E-08	0.369382
-1.400001	-7.04E-11	0.392679	0.1000038	2.18652E-08	0.392679
-1.500001	-6.82E-11	0.416089	0.1000008	7.5014E-09	0.416089
-1.600001	-7.1E-11	0.439392	0.1000007	2.2108E-09	0.439392
-1.700001	-7.36E-11	0.462657	0.1000004	5.552E-10	0.462657
-1.800001	-7.35E-11	0.485885	0.1000005	1.118E-10	0.485885
-1.900001	-7.37E-11	0.509094	0.1000002	1.11E-11	0.509094
-2.000001	-7.21E-11	0.532382	0.1000004	-8.6E-12	0.532382
-2.100001	-7.19E-11	0.555669	0.1	-1.07E-11	0.555669
-2.2	-5.27E-11	0.597672	0.1	-1.24E-11	0.597672
-2.3	-7.26E-11	0.620908	0.1000001	-1.06E-11	0.620908
-2.4	-7.3E-11	0.64419	0.1000003	-1.05E-11	0.64419
-2.5	-7.36E-11	0.667406	0.1000003	-1.03E-11	0.667406
-2.6	-7.23E-11	0.690748	0.1000003	-1.1E-11	0.690748
-2.7	-7.43E-11	0.713955	0.1000003	-1.07E-11	0.713955
-2.8	-7.53E-11	0.737168	0.1000005	-1.03E-11	0.737168
-2.9	-7.38E-11	0.76054	0.1000003	-1.07E-11	0.76054
-3	-7.57E-11	0.783853	0.1000003	-1.07E-11	0.783853
-3.1	-7.55E-11	0.807076	0.1000002	-1.05E-11	0.807076
-3.2	-7.64E-11	0.830301	0.1000001	-1.06E-11	0.830301
