#scan	iMeasureCycle=1	iMux=0	time=0.028	N=401	LocalTime=19/04/2023 14:37:37
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-2E-07	-1.636E-10	0.030892	0.1	1.4728E-06	0.030892
-0.1000004	-2.221E-10	0.055803	0.1000001	1.07626E-06	0.055803
-0.1999998	-2.663E-10	0.083096	0.0999997	7.44225E-07	0.083096
-0.300001	-1.854E-10	0.107855	0.0999996	4.76895E-07	0.107855
-0.4	-1.12E-10	0.132358	0.0999995	2.78625E-07	0.132358
-0.5	-8.82E-11	0.156854	0.0999996	1.44898E-07	0.156854
-0.6	-6.36E-11	0.194628	0.099994	6.67087E-08	0.194628
-0.700001	-7.71E-11	0.21791	0.100004	2.52656E-08	0.21791
-0.800001	-7.49E-11	0.241196	0.1000012	8.1167E-09	0.241196
-0.900001	-7.36E-11	0.264478	0.1000008	2.2169E-09	0.264478
-1.000001	-7.38E-11	0.287704	0.1000005	5.133E-10	0.287704
-1.100001	-7.25E-11	0.310937	0.1000001	9.63E-11	0.310937
-1.200001	-7E-11	0.334259	0.1000001	7.9E-12	0.334259
-1.300001	-7.06E-11	0.357541	0.1000002	-7.2E-12	0.357541
-1.400001	-7.2E-11	0.38075	0.0999999	-8.7E-12	0.38075
-1.500001	-7.22E-11	0.403972	0.1000002	-8.6E-12	0.403972
-1.600001	-7E-11	0.427257	0.1	-8.9E-12	0.427257
-1.700001	-7.03E-11	0.450599	0.1000001	-8.4E-12	0.450599
-1.800001	-6.99E-11	0.473894	0.1000001	-8.4E-12	0.473894
-1.900001	-7.05E-11	0.497184	0.1000003	-8.4E-12	0.497184
-2.000001	-7E-11	0.520465	0.1000001	-8.4E-12	0.520465
-2.100001	-7.21E-11	0.543682	0.1	-8.1E-12	0.543682
-2.2	-4.98E-11	0.599038	0.1	-9.9E-12	0.599038
-2.3	-6.97E-11	0.622282	0.1000002	-7.7E-12	0.622282
-2.4	-6.89E-11	0.645571	0.1000001	-8.2E-12	0.645571
-2.5	-6.94E-11	0.668859	0.1000001	-7.9E-12	0.668859
-2.6	-7.19E-11	0.692122	0.1000001	-7.9E-12	0.692122
-2.7	-7.25E-11	0.71535	0.1000001	-7.7E-12	0.71535
-2.8	-7.14E-11	0.73864	0.1000002	-7.9E-12	0.73864
-2.9	-7.23E-11	0.761896	0.1000001	-8.1E-12	0.761896
-3	-7.4E-11	0.785164	0.1000003	-7.6E-12	0.785164
-3.1	-7.25E-11	0.808472	0.1000002	-7.8E-12	0.808472
-3.2	-7.31E-11	0.831751	0.1000001	-7.9E-12	0.831751
-3.3	-7.46E-11	0.855034	0.1000002	-7.7E-12	0.855034
-3.4	-7.55E-11	0.878245	0.1000001	-7.8E-12	0.878245
-3.5	-7.38E-11	0.901542	0.1000002	-7.7E-12	0.901542
-3.6	-7.42E-11	0.924828	0.0999999	-7.9E-12	0.924828
-3.7	-7.44E-11	0.948104	0.1000001	-7.4E-12	0.948104
-3.8	-7.64E-11	0.971303	0.1000002	-7.6E-12	0.971303
-3.9	-7.54E-11	0.994594	0.1000001	-8E-12	0.994594
