#scan	iMeasureCycle=1	iMux=0	time=0.021	N=401	LocalTime=19/04/2023 23:25:40
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-1E-07	-1.561E-10	0.023944	0.1000002	1.20987E-05	0.023944
-0.1000004	-2.145E-10	0.04882	0.1000001	1.13277E-05	0.04882
-0.2000004	-2.635E-10	0.073322	0.0999998	1.05652E-05	0.073322
-0.300001	-2.021E-10	0.098043	0.0999998	9.8105E-06	0.098043
-0.4	-1.145E-10	0.122554	0.0999999	9.0644E-06	0.122554
-0.5	-8.18E-11	0.149648	0.0999998	8.3337E-06	0.149648
-0.6	-7.34E-11	0.174167	0.0999999	7.60933E-06	0.174167
-0.7	-6.68E-11	0.198773	0.0999999	6.89851E-06	0.198773
-0.8	-6.26E-11	0.223283	0.1	6.20424E-06	0.223283
-0.9	-6.01E-11	0.247791	0.0999999	5.52975E-06	0.247791
-1	-5.78E-11	0.272282	0.0999998	4.87701E-06	0.272282
-1.1	-5.65E-11	0.296866	0.0999997	4.2506E-06	0.296866
-1.2	-5.58E-11	0.321381	0.0999999	3.65407E-06	0.321381
-1.3	-5.49E-11	0.345928	0.0999997	3.09227E-06	0.345928
-1.4	-5.5E-11	0.370422	0.0999998	2.56935E-06	0.370422
-1.5	-5.43E-11	0.394941	0.0999999	2.08984E-06	0.394941
-1.6	-5.45E-11	0.419467	0.0999999	1.65865E-06	0.419467
-1.7	-5.43E-11	0.44398	0.0999999	1.27874E-06	0.44398
-1.8	-5.41E-11	0.468519	0.0999999	9.526E-07	0.468519
-1.9	-5.06E-11	0.49611	0.0999996	6.81988E-07	0.49611
-2	-5.37E-11	0.520766	0.0999997	4.62618E-07	0.520766
-2.1	-5.42E-11	0.545284	0.0999996	2.95232E-07	0.545284
-2.2	-4.83E-11	0.589676	0.0999998	1.76097E-07	0.589676
-2.3	-5.31E-11	0.614225	0.0999996	9.4411E-08	0.614225
-2.4	-4.85E-11	0.651897	0.0999969	4.62806E-08	0.651897
-2.5	-6.62E-11	0.675245	0.1000039	1.93586E-08	0.675245
-2.6	-6.94E-11	0.698554	0.100002	7.0038E-09	0.698554
-2.7	-6.81E-11	0.721844	0.1000008	2.1456E-09	0.721844
-2.8	-6.9E-11	0.745115	0.1000003	5.506E-10	0.745115
-2.9	-7.08E-11	0.768318	0.1000003	1.142E-10	0.768318
-3	-7.18E-11	0.791537	0.1000001	1.45E-11	0.791537
-3.1	-7.01E-11	0.814836	0.1000002	-4.5E-12	0.814836
-3.2	-7.07E-11	0.838109	0.1000003	-6.6E-12	0.838109
-3.3	-7.28E-11	0.861426	0.1000003	-7.2E-12	0.861426
-3.4	-7.24E-11	0.884675	0.1000001	-6.9E-12	0.884675
-3.5	-7.37E-11	0.907906	0.1000002	-7E-12	0.907906
-3.6	-7.21E-11	0.931208	0.1000002	-7.3E-12	0.931208
-3.7	-7.42E-11	0.954419	0.1000003	-7.1E-12	0.954419
-3.8	-7.44E-11	0.977714	0.1000003	-7.2E-12	0.977714
-3.9	-7.28E-11	1.001005	0.1000002	-6.9E-12	1.001005
-4	-7.29E-11	1.024296	0.1000003	-7E-12	1.024296
-4.1	-7.51E-11	1.047518	0.1000003	-7.6E-12	1.047518
-4.2	-5.41E-11	1.090283	0.1	-9E-12	1.090283
-4.3	-7.33E-11	1.113525	0.1000005	-7.3E-12	1.113525
-4.4	-7.4E-11	1.136771	0.1000003	-7E-12	1.136771
-4.5	-7.49E-11	1.159982	0.1000002	-6.7E-12	1.159982
-4.6	-7.37E-11	1.183331	0.1000002	-6.9E-12	1.183331
-4.7	-7.6E-11	1.206628	0.1000004	-6.6E-12	1.206628
-4.8	-7.61E-11	1.229844	0.1000002	-6.8E-12	1.229844
-4.9	-7.52E-11	1.253119	0.1000004	-7E-12	1.253119
-5	-7.72E-11	1.276335	0.1000002	-7.2E-12	1.276335
-5.1	-7.75E-11	1.299588	0.1000003	-6.4E-12	1.299588
-5.2	-7.76E-11	1.32281	0.1000003	-6.6E-12	1.32281
-5.3	-7.81E-11	1.346018	0.1000005	-6.6E-12	1.346018
-5.4	-7.66E-11	1.369297	0.1000003	-7E-12	1.369297
-5.5	-7.88E-11	1.392594	0.1000001	-6.5E-12	1.392594
-5.6	-7.9E-11	1.415898	0.1	-6.8E-12	1.415898
-5.7	-7.84E-11	1.439136	0.1000005	-6.7E-12	1.439136
-5.8	-7.75E-11	1.462422	0.1000003	-6.8E-12	1.462422
-5.9	-7.83E-11	1.485741	0.1000003	-6.6E-12	1.485741
-6	-7.95E-11	1.508976	0.1000002	-6.5E-12	1.508976
-6.1	-7.8E-11	1.532357	0.1000003	-7.1E-12	1.532357
-6.2	-5.92E-11	1.5842	0.1000001	-8.1E-12	1.5842
-6.3	-7.66E-11	1.60751	0.1000002	-6.4E-12	1.60751
-6.4	-7.74E-11	1.630805	0.1000003	-6.5E-12	1.630805
-6.5	-7.97E-11	1.654018	0.1000003	-6.4E-12	1.654018
-6.6	-7.99E-11	1.677299	0.1000003	-6.3E-12	1.677299
-6.7	-8E-11	1.700535	0.1000002	-6.4E-12	1.700535
-6.8	-7.82E-11	1.723842	0.1000004	-6.3E-12	1.723842
-6.9	-8.05E-11	1.747046	0.1000004	-6.8E-12	1.747046
-7	-8.13E-11	1.770254	0.1000004	-6.6E-12	1.770254
-7.1	-7.94E-11	1.793549	0.1000002	-6.7E-12	1.793549
-7.2	-7.85E-11	1.816894	0.1000002	-6.2E-12	1.816894
-7.3	-8.19E-11	1.840106	0.1000003	-6E-12	1.840106
-7.4	-8.25E-11	1.863403	0.1000002	-5.9E-12	1.863403
-7.5	-8.02E-11	1.886695	0.1000002	-5.9E-12	1.886695
-7.6	-8.14E-11	1.909941	0.1000002	-5.8E-12	1.909941
-7.7	-8.2E-11	1.933167	0.1000003	-5.8E-12	1.933167
-7.8	-8.18E-11	1.956417	0.1000003	-6.3E-12	1.956417
-7.9	-8.08E-11	1.9798	0.1000003	-6.8E-12	1.9798
-8	-8.23E-11	2.003038	0.1000003	-6.2E-12	2.003038
-8.1	-8.3E-11	2.026259	0.1000002	-6.4E-12	2.026259
-8.2	-8.1E-11	2.049554	0.1000003	-6.3E-12	2.049554
-8.3	-6.32E-11	2.085677	0.1000001	-8.1E-12	2.085677
-8.4	-8.07E-11	2.108996	0.1000001	-6.4E-12	2.108996
-8.5	-8.3E-11	2.132209	0.1000002	-6E-12	2.132209
-8.6	-8.26E-11	2.155424	0.1000002	-6.4E-12	2.155424
-8.7	-8.31E-11	2.178682	0.1000004	-6.1E-12	2.178682
-8.8	-8.14E-11	2.202048	0.1000004	-6.4E-12	2.202048
-8.9	-8.31E-11	2.225342	0.1000003	-6E-12	2.225342
-9	-8.39E-11	2.248555	0.1000003	-6E-12	2.248555
-9.1	-8.37E-11	2.271767	0.1000003	-5.7E-12	2.271767
-9.2	-8.27E-11	2.29506	0.1000004	-5.8E-12	2.29506
-9.3	-8.37E-11	2.318284	0.1000002	-5.9E-12	2.318284
-9.4	-8.21E-11	2.341583	0.1000001	-5.9E-12	2.341583
-9.5	-8.25E-11	2.364872	0.1000001	-5.8E-12	2.364872
-9.6	-8.32E-11	2.388146	0.1000003	-6.2E-12	2.388146
-9.7	-8.34E-11	2.411398	0.1000003	-6.2E-12	2.411398
-9.8	-8.45E-11	2.434629	0.1000005	-5.6E-12	2.434629
-9.9	-8.33E-11	2.457921	0.1000002	-6E-12	2.457921
-10	-8.21E-11	2.481353	0.1000002	-6.3E-12	2.481353
-9.90001	-4.31E-11	2.504598	0.0999999	-9.3E-12	2.504598
-9.80001	-4.12E-11	2.52797	0.0999998	-9.4E-12	2.52797
-9.70001	-3.9E-11	2.551272	0.0999999	-9.3E-12	2.551272
-9.60001	-5.47E-11	2.591682	0.1	-7.4E-12	2.591682
-9.50001	-3.42E-11	2.614926	0.0999999	-9.7E-12	2.614926
-9.40001	-3.46E-11	2.638228	0.0999999	-9E-12	2.638228
-9.30001	-3.3E-11	2.661511	0.0999997	-9.5E-12	2.661511
-9.20001	-3.02E-11	2.684789	0.0999997	-9.3E-12	2.684789
-9.10001	-2.95E-11	2.708027	0.0999998	-9.8E-12	2.708027
-9.00001	-3E-11	2.731316	0.1	-9.6E-12	2.731316
