	Time	Dose	Vth	Mobility	SS
181	22172.0	200.0	0.004364943121497966	6.69936215342014	0.19186943701551898
182	22452.0	201.1049723756906	0.017863393249516503	6.700581485996111	0.18486641910031634
183	22492.0	202.20994475138122	0.027669065766383446	6.7016195440618915	0.18525564119981622
184	22532.0	203.31491712707182	-0.014319621593363389	6.707764725441211	0.1894614434273396
185	22812.0	204.41988950276243	-0.00042189386612266654	6.709171328343653	0.18722977888780437
186	22852.0	205.52486187845304	0.009058573271268909	6.709965987280784	0.18464288951484745
187	22892.0	206.62983425414365	-0.03857205335981088	6.711487653103463	0.18948711668746196
188	23172.0	207.73480662983425	-0.024199753521122712	6.713289068216448	0.18908695788984153
189	23212.0	208.83977900552486	-0.00875903943787847	6.718644612918856	0.18778837381411786
190	23252.0	209.94475138121547	-0.055674033043590185	6.7201747816482	0.18929231227546087
191	23532.0	211.04972375690608	-0.042004291968464974	6.721513818119242	0.18926772226695135
192	23572.0	212.1546961325967	-0.032757786246496265	6.722131932549997	0.19052536951543703
193	23612.0	213.25966850828732	-0.07294562612275611	6.728678424279363	0.19461738461971775
194	23892.0	214.36464088397793	-0.05885524356544653	6.730309207376301	0.1647205461111429
195	23932.0	215.46961325966853	-0.049897686485580274	6.7306893144737785	0.1824021540704678
196	23972.0	216.57458563535914	-0.090564764345948	6.736727905842398	0.19037337768639867
197	24252.0	217.67955801104975	-0.07659378617551016	6.7382699621002375	0.19785855593123874
198	24292.0	218.78453038674036	-0.06763066695108946	6.738641270844583	0.19214686889334215
199	24332.0	219.88950276243096	-0.1143332362202159	6.7401812627068205	0.21414530182610111
200	24612.0	220.99447513812157	-0.10074342080654515	6.7414552298165615	0.20854267055373463
201	24652.0	222.09944751381218	-0.08545554622356177	6.746654358357238	0.18912146853804562
202	24692.0	223.2044198895028	-0.13134979104565156	6.747981880028117	0.22460389014282003
203	24972.0	224.3093922651934	-0.11791703805343083	6.749269667601089	0.22109873460615875
204	25012.0	225.414364640884	-0.10860236675598268	6.749818272683269	0.2166397015774785
205	25052.0	226.5193370165746	-0.14793752685734238	6.755866270556621	0.23166216688094896
206	25332.0	227.62430939226522	-0.13453016990460004	6.75700244822084	0.22580512802296654
207	25372.0	228.72928176795583	-0.12562164812464158	6.757292512350419	0.22194243339215586
208	25412.0	229.83425414364643	-0.16578101367596562	6.762888162491708	0.2424827252661563
209	25692.0	230.93922651933704	-0.15227474955732265	6.7642058398942675	0.2372472586837758
210	25732.0	232.04419889502765	-0.14287332841319464	6.764939852162319	0.23333719708472458
211	25772.0	233.14917127071826	-0.18884729896167735	6.7655505137778915	0.21061396288287113
212	26052.0	234.25414364640886	-0.17482062342062302	6.767099573961444	0.24158505512167722
213	26092.0	235.35911602209947	-0.15958366898513765	6.772262554916638	0.23848979876523868
214	26132.0	236.46408839779008	-0.20481366297477685	6.773356844248182	0.2518258435334034
215	26412.0	237.5690607734807	-0.19185319256399763	6.774103310774647	0.2058169706916473
216	26452.0	238.6740331491713	-0.18257148969671913	6.774716628775607	0.2417552801831984
217	26492.0	239.7790055248619	-0.22213112717514202	6.780147426219315	0.260243152150918
218	26772.0	240.8839779005525	-0.20876657736881127	6.7812546326706835	0.2543667314451515
219	26812.0	241.98895027624312	-0.19952077328432496	6.781891958523363	0.21105649021207842
220	26852.0	243.09392265193372	-0.23898091844078848	6.787058814538413	0.26859912431306626
221	27132.0	244.19889502762433	-0.22557083100702052	6.788103196899314	0.262343016650672
222	27172.0	245.30386740331494	-0.2162091929040878	6.788846137156696	0.25889933475880705
223	27212.0	246.40883977900555	-0.2614309452211578	6.78934595810745	0.27646379202271487
224	27492.0	247.51381215469615	-0.24778273838788611	6.790603799633027	0.27024847676061897
225	27532.0	248.61878453038676	-0.232625401813813	6.795883588477519	0.2660538218892361
226	27572.0	249.72375690607737	-0.27822395755124346	6.796097967997918	0.2856640879979536
227	27852.0	250.82872928176798	-0.26488109709092705	6.797176475872539	0.278992162325589
228	27892.0	251.93370165745858	-0.25561163010352816	6.797950091955564	0.2741198865594796
229	27932.0	253.0386740331492	-0.2945916378706671	6.802932004244266	0.2523813626071608
230	28212.0	254.1436464088398	-0.2814123695008633	6.8038965286123245	0.24602691528447548
231	28252.0	255.2486187845304	-0.27215536459041023	6.804650730427834	0.28417490982007687
232	28292.0	256.353591160221	-0.31144324144841756	6.809300022246068	0.30434070367855404
233	28572.0	257.4585635359116	-0.29820696813530834	6.810356775068466	0.25326328034296525
234	28612.0	258.56353591160223	-0.28928731550728154	6.810971534206458	0.2491951158940025
235	28652.0	259.6685082872928	-0.3339990746974123	6.810979521745759	0.3145079827643322
236	28932.0	260.77348066298345	-0.31448331042319644	6.8168918298599	0.3071441851973921
237	28972.0	261.878453038674	-0.3055544915315014	6.8173491098152725	0.3033341116461417
238	29012.0	262.98342541436466	-0.34991585881131754	6.817252412678471	0.3274883813566006
239	29292.0	264.08839779005524	-0.3365557500032246	6.818506748642227	0.3198130467173229
240	29332.0	265.1933701657459	-0.3275767068617954	6.8190503846786825	0.3148083690703296
241	29372.0	266.29834254143645	-0.3658827224487036	6.823569306639084	0.3359752914868251
242	29652.0	267.4033149171271	-0.35262737483780093	6.824698491661375	0.23929274289465222
243	29692.0	268.50828729281767	-0.3439419436236107	6.825126709968329	0.323245172686806
244	29732.0	269.6132596685083	-0.3826358449176449	6.829566350551978	0.2964097509674756
245	30012.0	270.7182320441989	-0.3695362313438184	6.830697719766917	0.2905257947859252
246	30052.0	271.8232044198895	-0.35999804390637435	6.83165093711768	0.3344063497507
247	30093.0	272.9281767955801	-0.3989873936302546	6.835547466384545	0.3054644707105874
248	30372.0	274.03314917127074	-0.3851164871988591	6.83733273639823	0.2989112440754729
249	30412.0	275.1381215469613	-0.37643123759715064	6.837635752005926	0.29489965464107637
250	30452.0	276.24309392265195	-0.4216992072404002	6.837000045391972	0.2702552634866917
251	30732.0	277.34806629834253	-0.4079965488093873	6.8386139051095105	0.36345148755022544
252	30772.0	278.45303867403317	-0.39376073620779056	6.843083510276411	0.3041584733387105
253	30813.0	279.55801104972375	-0.4378442482546276	6.8432215655884745	0.2802000730908443
254	31092.0	280.6629834254144	-0.4244696362086593	6.844625341577721	0.2743337961660543
255	31133.0	281.76795580110496	-0.41581534072472	6.844997619733699	0.27041103687389056
256	31173.0	282.8729281767956	-0.4541752854751573	6.849117468594813	0.3357211685844503
257	31452.0	283.97790055248623	-0.44093037435969573	6.850295259506961	0.2817720126578271
258	31493.0	285.0828729281768	-0.4322062515346652	6.850822808359587	0.27758571530443765
259	31533.0	286.18784530386745	-0.471105012054701	6.854705685980585	0.34864899575734587
260	31812.0	287.292817679558	-0.4575641622645768	6.856245515808803	0.3403461224141336
261	31853.0	288.39779005524866	-0.4491408088842446	6.856495322868124	0.28695200127173587
262	31893.0	289.50276243093924	-0.4932486688553734	6.856383473466041	0.3600257768272617
263	32172.0	290.6077348066299	-0.4741682060929584	6.861867861918003	0.35141834663963983
264	32213.0	291.71270718232046	-0.46521360191350064	6.86254272123277	0.3466290898519975
265	32253.0	292.8176795580111	-0.5098798885465892	6.862221520190415	0.43668981834327303
266	32533.0	293.9226519337017	-0.4965328684941591	6.863398610406189	0.3622177825594245
267	32573.0	295.0276243093923	-0.4875341004950087	6.864036833370993	0.35703576792695507
268	32613.0	296.1325966850829	-0.5255881107547044	6.867884941008051	0.45084099900390734
269	32893.0	297.2375690607735	-0.5124024132424532	6.869185199956166	0.4406939618709291
270	32933.0	298.3425414364641	-0.5037260347871553	6.869573504917455	0.43514776094441615
271	32973.0	299.44751381215474	-0.5423678110369344	6.873687383510004	0.46623191922954393
272	33253.0	300.5524861878453	-0.5294570092306676	6.8747011144796115	0.45637797723255485
273	33293.0	301.65745856353595	-0.5204288869635147	6.8754486487378585	0.4499247983879206
274	33333.0	302.76243093922653	-0.5645719156093534	6.874827933696564	0.409912226043278
275	33613.0	303.86740331491717	-0.5458045623516125	6.880200522579057	0.4718677129509898
276	33653.0	304.97237569060775	-0.5369349840644957	6.880903996428667	0.46527773560317237
277	33693.0	306.0773480662984	-0.5814489458353491	6.880028643409353	0.4257732638998712
278	33973.0	307.18232044198896	-0.5680420181232226	6.881423461389176	0.4161801405692958
279	34013.0	308.2872928176796	-0.5592857362519925	6.881965615861948	0.4103935345025843
280	34053.0	309.3922651933702	-0.5970527392735958	6.885779112306298	0.4398270956777343
281	34333.0	310.4972375690608	-0.5842139914917975	6.886794016549303	0.4301441297864644
282	34373.0	311.6022099447514	-0.5751440772609036	6.887733638231023	0.4244109199999289
283	34413.0	312.70718232044203	-0.6139189095557134	6.890897490655358	0.5314484607119296
284	34693.0	313.8121546961326	-0.6003046855738812	6.892573031703368	0.520610810522007
285	34733.0	314.91712707182324	-0.5916031843277869	6.893074749248224	0.43800942776775625
286	34773.0	316.0220994475138	-0.6300979742706233	6.8962049694321825	0.5470278341739079
287	35053.0	317.12707182320446	-0.617097356107111	6.897434735656142	0.5360959186174153
288	35093.0	318.23204419889504	-0.6080939942699392	6.898319228740094	0.5289983875237225
289	35133.0	319.3370165745857	-0.6521708153408601	6.897163150283541	0.4819099096859583
290	35413.0	320.44198895027625	-0.6334447925953751	6.902560340808776	0.47183258908992626
291	35453.0	321.5469613259669	-0.6244683563331145	6.903470959238595	0.5453918444804952
292	35493.0	322.65193370165747	-0.6680707367111306	6.902795147600874	0.49499107414923427
293	35773.0	323.7569060773481	-0.654857054418757	6.903988014991295	0.48541028500340144
294	35813.0	324.8618784530387	-0.6461900358919027	6.904426344308949	0.47868577683152214
295	35853.0	325.9668508287293	-0.684011365429032	6.908482574875046	0.5117240733783803
296	36133.0	327.0718232044199	-0.6715123922011913	6.909179959305005	0.5015076535530182
297	36173.0	328.17679558011054	-0.6626837195346227	6.909906517368521	0.4945956734153616
298	36213.0	329.2817679558011	-0.7006437075679695	6.913238869866171	0.6135162985266297
299	36493.0	330.38674033149175	-0.6875287728057806	6.914552018657398	0.5156985531845643
300	36533.0	331.49171270718233	-0.6790367301073338	6.915036262099356	0.5088412086445994
301	36573.0	332.59668508287297	-0.7175175773251041	6.918344518211485	0.6323231648594033
302	36853.0	333.70165745856355	-0.7042860368598552	6.919770206842496	0.6219638727559434
303	36893.0	334.8066298342542	-0.6957809654711689	6.9202616813644235	0.5265715183733486
304	36933.0	335.91160220994476	-0.7393310595762123	6.919377148164523	0.5626113462020444
305	37213.0	337.0165745856354	-0.7261226581865777	6.920826987872658	0.6406782488777346
306	37253.0	338.121546961326	-0.7117659557399738	6.925611797222628	0.6329015656789727
307	37293.0	339.2265193370166	-0.7551107090857545	6.92468215197231	0.5813144477538121
